Marzi;CS;F001
Marzio;VA;F002
Masate;MI;F003
Mascali;CT;F004
Mascalucia;CT;F005
Maschito;PZ;F006
Masciago Primo;VA;F007
Maser;TV;F009
Masera;VB;F010
Maserà di Padova;PD;F011
Maserada sul Piave;TV;F012
Masi;PD;F013
Masio;AL;F015
Masi Torello;FE;F016
Maslianico;CO;F017
Masone;GE;F020
Massa Fermana;FM;F021
Massa d'Albe;AQ;F022
Massa;MS;F023
Massa Martana;PG;F024
Massa e Cozzile;PT;F025
Massafra;TA;F027
Massalengo;LO;F028
Massa Lombarda;RA;F029
Massa Lubrense;NA;F030
Massa Marittima;GR;F032
Massanzago;PD;F033
Massarosa;LU;F035
Massazza;BI;F037
Massello;TO;F041
Masserano;BI;F042
San Marco Evangelista;CE;F043
Massignano;AP;F044
Massimeno;TN;F045
Massimino;SV;F046
Massino Visconti;NO;F047
Massiola;VB;F048
Masullas;OR;F050
Matelica;MC;F051
Matera;MT;F052
Mathi;TO;F053
Matino;LE;F054
Matrice;CB;F055
Mattie;TO;F058
Mattinata;FG;F059
Mazara del Vallo;TP;F061
Mazzano;BS;F063
Mazzano Romano;RM;F064
Mazzarino;CL;F065
Mazzarrà Sant'Andrea;ME;F066
Mazzè;TO;F067
Mazzin;TN;F068
Mazzo di Valtellina;SO;F070
Meana Sardo;NU;F073
Meana di Susa;TO;F074
Meda;MB;F078
Mede;PV;F080
Medea;GO;F081
Medesano;PR;F082
Medicina;BO;F083
Mediglia;MI;F084
Medolago;BG;F085
Medole;MN;F086
Medolla;MO;F087
Meduna di Livenza;TV;F088
Meduno;PN;F089
Megliadino San Vitale;PD;F092
Meina;NO;F093
Melara;RO;F095
Melazzo;AL;F096
Meldola;FC;F097
Mele;GE;F098
Melegnano;MI;F100
Melendugno;LE;F101
Meleti;LO;F102
Melfi;PZ;F104
Melicuccà;RC;F105
Melicucco;RC;F106
Melilli;SR;F107
Melissa;KR;F108
Melissano;LE;F109
Melito Irpino;AV;F110
Melito di Napoli;NA;F111
Melito di Porto Salvo;RC;F112
Melizzano;BN;F113
Melle;CN;F114
Mello;SO;F115
Silea;TV;F116
Melpignano;LE;F117
Meltina/Mölten;BZ;F118
Melzo;MI;F119
Menaggio;CO;F120
Menconico;PV;F122
Mendatica;IM;F123
Mendicino;CS;F125
Menfi;AG;F126
Mentana;RM;F127
Meolo;VE;F130
Merana;AL;F131
Merano/Meran;BZ;F132
Merate;LC;F133
Mercallo;VA;F134
Mercatello sul Metauro;PU;F135
Mercatino Conca;PU;F136
Novafeltria;RN;F137
Mercato San Severino;SA;F138
Mercato Saraceno;FC;F139
Mercenasco;TO;F140
Mercogliano;AV;F141
Mereto di Tomba;UD;F144
Mergo;AN;F145
Mergozzo;VB;F146
Merì;ME;F147
Merlara;PD;F148
Merlino;LO;F149
Merone;CO;F151
Mesagne;BR;F152
Mese;SO;F153
Mesenzana;VA;F154
Mesero;MI;F155
Mesola;FE;F156
Mesoraca;KR;F157
Messina;ME;F158
Mestrino;PD;F161
Meta;NA;F162
Mezzago;MB;F165
Mezzana Mortigliengo;BI;F167
Mezzana;TN;F168
Mezzana Bigli;PV;F170
Mezzana Rabattone;PV;F171
Mezzane di Sotto;VR;F172
Mezzanego;GE;F173
Mezzanino;PV;F175
Mezzano;TN;F176
Mezzenile;TO;F182
Mezzocorona;TN;F183
Mezzojuso;PA;F184
Mezzoldo;BG;F186
Mezzolombardo;TN;F187
Mezzomerico;NO;F188
Miagliano;BI;F189
Miane;TV;F190
Miasino;NO;F191
Miazzina;VB;F192
Micigliano;RI;F193
Miggiano;LE;F194
Miglianico;CH;F196
Miglierina;CZ;F200
Miglionico;MT;F201
Mignanego;GE;F202
Mignano Monte Lungo;CE;F203
Milano;MI;F205
Milazzo;ME;F206
Mileto;VV;F207
Milis;OR;F208
Militello in Val di Catania;CT;F209
Militello Rosmarino;ME;F210
Millesimo;SV;F213
Milo;CT;F214
Milzano;BS;F216
Mineo;CT;F217
Minerbe;VR;F218
Minerbio;BO;F219
Minervino Murge;BT;F220
Minervino di Lecce;LE;F221
Minori;SA;F223
Minturno;LT;F224
Minucciano;LU;F225
Mioglia;SV;F226
Mira;VE;F229
Mirabella Eclano;AV;F230
Mirabella Imbaccari;CT;F231
Mirabello Monferrato;AL;F232
Mirabello Sannitico;CB;F233
Miradolo Terme;PV;F238
Miranda;IS;F239
Mirandola;MO;F240
Mirano;VE;F241
Mirto;ME;F242
Misano di Gera d'Adda;BG;F243
Misano Adriatico;RN;F244
Misilmeri;PA;F246
Misinto;MB;F247
Missaglia;LC;F248
Missanello;PZ;F249
Misterbianco;CT;F250
Mistretta;ME;F251
Moasca;AT;F254
Moconesi;GE;F256
Modena;MO;F257
Modica;RG;F258
Modigliana;FC;F259
Tavazzano con Villavesco;LO;F260
Modolo;OR;F261
Modugno;BA;F262
Moena;TN;F263
Moggio;LC;F265
Moggio Udinese;UD;F266
Moglia;MN;F267
Mogliano;MC;F268
Mogliano Veneto;TV;F269
Mogorella;OR;F270
Ruinas;OR;F271
Mogoro;OR;F272
Moiano;BN;F274
Moimacco;UD;F275
Moio de' Calvi;BG;F276
Moio Alcantara;ME;F277
Moio della Civitella;SA;F278
Moiola;CN;F279
Mola di Bari;BA;F280
Molare;AL;F281
Molazzana;LU;F283
Molfetta;BA;F284
Molinara;BN;F287
Molinella;BO;F288
Molini di Triora;IM;F290
Molino dei Torti;AL;F293
Molise;CB;F294
Moliterno;PZ;F295
Mollia;VC;F297
Porto Empedocle;AG;F299
Molochio;RC;F301
Molteno;LC;F304
Moltrasio;CO;F305
Molveno;TN;F307
Mombaldone;AT;F308
Mombarcaro;CN;F309
Mombaroccio;PU;F310
Mombaruzzo;AT;F311
Mombasiglio;CN;F312
Mombello Monferrato;AL;F313
Mombello di Torino;TO;F315
Mombercelli;AT;F316
Momo;NO;F317
Mompantero;TO;F318
Mompeo;RI;F319
Momperone;AL;F320
Monacilioni;CB;F322
Monale;AT;F323
Monasterace;RC;F324
Monastero Bormida;AT;F325
Monastero di Vasco;CN;F326
Monastero di Lanzo;TO;F327
Monasterolo del Castello;BG;F328
Monasterolo Casotto;CN;F329
Monasterolo di Savigliano;CN;F330
Monastier di Treviso;TV;F332
Monastir;SU;F333
Moncalieri;TO;F335
Moncalvo;AT;F336
Moncestino;AL;F337
Monchiero;CN;F338
Monchio delle Corti;PR;F340
Moncrivello;VC;F342
Moncucco Torinese;AT;F343
Mondaino;RN;F346
Mondavio;PU;F347
Mondolfo;PU;F348
Mondovì;CN;F351
Mondragone;CE;F352
Moneglia;GE;F354
Monesiglio;CN;F355
Monfalcone;GO;F356
Serramazzoni;MO;F357
Monforte d'Alba;CN;F358
Monforte San Giorgio;ME;F359
Monfumo;TV;F360
Mongardino;AT;F361
Monghidoro;BO;F363
Mongiana;VV;F364
Mongiardino Ligure;AL;F365
Montjovet;AO;F367
Mongiuffi Melia;ME;F368
Mongrando;BI;F369
Mongrassano;CS;F370
Monguelfo-Tesido/Welsberg-Taisten;BZ;F371
Monguzzo;CO;F372
Moniga del Garda;BS;F373
Monleale;AL;F374
Monno;BS;F375
Monopoli;BA;F376
Monreale;PA;F377
Monrupino-Repentabor;TS;F378
Monsampietro Morico;FM;F379
Monsampolo del Tronto;AP;F380
Monsano;AN;F381
Monselice;PD;F382
Monserrato;CA;F383
Monsummano Terme;PT;F384
Montà;CN;F385
Montabone;AT;F386
Montacuto;AL;F387
Montafia;AT;F390
Montagano;CB;F391
Montagna/Montan;BZ;F392
Montagna in Valtellina;SO;F393
Montagnana;PD;F394
Montagnareale;ME;F395
Montaguto;AV;F397
Montaione;FI;F398
Montalbano Jonico;MT;F399
Montalbano Elicona;ME;F400
Ostra;AN;F401
Montaldeo;AL;F403
Montaldo Bormida;AL;F404
Montaldo di Mondovì;CN;F405
Montaldo Torinese;TO;F407
Montaldo Roero;CN;F408
Montaldo Scarampi;AT;F409
Montale;PT;F410
Montalenghe;TO;F411
Montallegro;AG;F414
Montalto delle Marche;AP;F415
Montalto Uffugo;CS;F416
Montalto Pavese;PV;F417
Montalto di Castro;VT;F419
Montalto Dora;TO;F420
Montanaro;TO;F422
Montanaso Lombardo;LO;F423
Montanera;CN;F424
Montano Antilia;SA;F426
Montano Lucino;CO;F427
Montappone;FM;F428
Montaquila;IS;F429
Montasola;RI;F430
Montauro;CZ;F432
Montazzoli;CH;F433
Monte Cremasco;CR;F434
Monte Argentario;GR;F437
Montebello della Battaglia;PV;F440
Montebello di Bertona;PE;F441
Montebello Vicentino;VI;F442
Montebelluna;TV;F443
Montebruno;GE;F445
Montebuono;RI;F446
Montecalvo Irpino;AV;F448
Montecalvo Versiggia;PV;F449
Montecalvo in Foglia;PU;F450
Montecarlo;LU;F452
Montecarotto;AN;F453
Montecassiano;MC;F454
Montecastello;AL;F455
Monte Castello di Vibio;PG;F456
Montecastrilli;TR;F457
Montecatini Val di Cecina;PI;F458
Monte Cavallo;MC;F460
Montecchia di Crosara;VR;F461
Montecchio;TR;F462
Montecchio Emilia;RE;F463
Montecchio Maggiore;VI;F464
Montecchio Precalcino;VI;F465
Monte Cerignone;PU;F467
Montechiaro d'Asti;AT;F468
Montechiaro d'Acqui;AL;F469
Montichiari;BS;F471
Montechiarugolo;PR;F473
Monteciccardo;PU;F474
Montecilfone;CB;F475
Monte Compatri;RM;F477
Montecopiolo;PU;F478
Montecorice;SA;F479
Montecorvino Pugliano;SA;F480
Montecorvino Rovella;SA;F481
Montecosaro;MC;F482
Montecrestese;VB;F483
Montecreto;MO;F484
Monte di Malo;VI;F486
Montedinove;AP;F487
Monte di Procida;NA;F488
Montedoro;CL;F489
Montefalcione;AV;F491
Montefalco;PG;F492
Montefalcone Appennino;FM;F493
Montefalcone di Val Fortore;BN;F494
Montefalcone nel Sannio;CB;F495
Montefano;MC;F496
Montefelcino;PU;F497
Monteferrante;CH;F498
Montefiascone;VT;F499
Montefino;TE;F500
Montefiore dell'Aso;AP;F501
Montefiore Conca;RN;F502
Montefiorino;MO;F503
Monteflavio;RM;F504
Monteforte Irpino;AV;F506
Monteforte Cilento;SA;F507
Monteforte d'Alpone;VR;F508
Montefortino;FM;F509
Montefranco;TR;F510
Montefredane;AV;F511
Montefusco;AV;F512
Montegabbione;TR;F513
Montegalda;VI;F514
Montegaldella;VI;F515
Montegallo;AP;F516
Monte Giberto;FM;F517
Montegioco;AL;F518
Montegiordano;CS;F519
Montegiorgio;FM;F520
Montegranaro;FM;F522
Montegridolfo;RN;F523
Monte Grimano Terme;PU;F524
Montegrino Valtravaglia;VA;F526
Montegrosso d'Asti;AT;F527
Montegrosso Pian Latte;IM;F528
Montegrotto Terme;PD;F529
Monteiasi;TA;F531
Monte Isola;BS;F532
Montelabbate;PU;F533
Montelanico;RM;F534
Montelapiano;CH;F535
Monteleone di Fermo;FM;F536
Vibo Valentia;VV;F537
Monteleone di Puglia;FG;F538
Monteleone di Spoleto;PG;F540
Monteleone Sabino;RI;F541
Monteleone Rocca Doria;SS;F542
Monteleone d'Orvieto;TR;F543
Montelepre;PA;F544
Montelibretti;RM;F545
Montella;AV;F546
Montello;BG;F547
Montelongo;CB;F548
Montelparo;FM;F549
Montelupo Albese;CN;F550
Montelupo Fiorentino;FI;F551
Montelupone;MC;F552
Montemaggiore Belsito;PA;F553
Montemagno;AT;F556
Sant'Arcangelo Trimonte;BN;F557
Montemale di Cuneo;CN;F558
Montemarano;AV;F559
Montemarciano;AN;F560
Monte Marenzo;LC;F561
Montemarzino;AL;F562
Montemesola;TA;F563
Montemezzo;CO;F564
Montemignaio;AR;F565
Montemiletto;AV;F566
Pollenza;MC;F567
Montemilone;PZ;F568
Montemitro;CB;F569
Montemonaco;AP;F570
Montemurlo;PO;F572
Montemurro;PZ;F573
Montenars;UD;F574
Montenero di Bisaccia;CB;F576
Montenerodomo;CH;F578
Montenero Sabino;RI;F579
Montenero Val Cocchiara;IS;F580
Ostra Vetere;AN;F581
Monteodorisio;CH;F582
Roseto degli Abruzzi;TE;F585
Montepaone;CZ;F586
Monteparano;TA;F587
Monte Porzio;PU;F589
Monte Porzio Catone;RM;F590
Monteprandone;AP;F591
Montepulciano;SI;F592
Monterchi;AR;F594
Montereale;AQ;F595
Montereale Valcellina;PN;F596
Monterenzio;BO;F597
Monteriggioni;SI;F598
Monte Rinaldo;FM;F599
Monte Roberto;AN;F600
Monteroduni;IS;F601
Monte Romano;VT;F603
Monteroni di Lecce;LE;F604
Monteroni d'Arbia;SI;F605
Monterosi;VT;F606
Monterosso Calabro;VV;F607
Monterosso Grana;CN;F608
Monterosso al Mare;SP;F609
Monterosso Almo;RG;F610
Monterotondo;RM;F611
Monterotondo Marittimo;GR;F612
Monterubbiano;FM;F614
Monte San Biagio;LT;F616
Monte San Giacomo;SA;F618
Monte San Giovanni in Sabina;RI;F619
Monte San Giovanni Campano;FR;F620
Monte San Giusto;MC;F621
Monte San Martino;MC;F622
Montesano Salentino;LE;F623
Montesano sulla Marcellana;SA;F625
Monte San Pietrangeli;FM;F626
Monte San Pietro;BO;F627
Monte San Savino;AR;F628
Monte Santa Maria Tiberina;PG;F629
Monte Sant'Angelo;FG;F631
Potenza Picena;MC;F632
Monte San Vito;AN;F634
Montesarchio;BN;F636
Montescaglioso;MT;F637
Montescano;PV;F638
Montescheno;VB;F639
Montescudaio;PI;F640
Montese;MO;F642
Montesegale;PV;F644
Montesilvano;PE;F646
Montespertoli;FI;F648
Monteu da Po;TO;F651
Monte Urano;FM;F653
Monteu Roero;CN;F654
Montevago;AG;F655
Montevarchi;AR;F656
Montevecchia;LC;F657
Monteverde;AV;F660
Monteverdi Marittimo;PI;F661
Monteviale;VI;F662
Monte Vidon Combatte;FM;F664
Monte Vidon Corrado;FM;F665
Montezemolo;CN;F666
Monti;SS;F667
Montiano;FC;F668
Monticello d'Alba;CN;F669
Monticelli Pavese;PV;F670
Monticelli d'Ongina;PC;F671
Monticelli Brusati;BS;F672
Monticello Brianza;LC;F674
Monticello Conte Otto;VI;F675
Monticiano;SI;F676
Montieri;GR;F677
Montignoso;MS;F679
Montirone;BS;F680
Montodine;CR;F681
Montoggio;GE;F682
Montone;PG;F685
Montopoli in Val d'Arno;PI;F686
Montopoli di Sabina;RI;F687
Montorfano;CO;F688
Montorio nei Frentani;CB;F689
Montorio al Vomano;TE;F690
Montorio Romano;RM;F692
Montorso Vicentino;VI;F696
Montottone;FM;F697
Montresta;OR;F698
Montù Beccaria;PV;F701
Monvalle;VA;F703
Monza;MB;F704
Monzambano;MN;F705
Monzuno;BO;F706
Morano sul Po;AL;F707
Morano Calabro;CS;F708
Moransengo;AT;F709
Moraro;GO;F710
Morazzone;VA;F711
Morbegno;SO;F712
Morbello;AL;F713
Morciano di Romagna;RN;F715
Morciano di Leuca;LE;F716
Morcone;BN;F717
Mordano;BO;F718
Morengo;BG;F720
Mores;SS;F721
Moresco;FM;F722
Moretta;CN;F723
Morfasso;PC;F724
Morgano;TV;F725
Morgex;AO;F726
Morgongiori;OR;F727
Mori;TN;F728
Moriago della Battaglia;TV;F729
Moricone;RM;F730
Morigerati;SA;F731
Morino;AQ;F732
Moriondo Torinese;TO;F733
Morlupo;RM;F734
Mormanno;CS;F735
Mornago;VA;F736
Mornese;AL;F737
Mornico al Serio;BG;F738
Mornico Losana;PV;F739
Morolo;FR;F740
Morozzo;CN;F743
Morra De Sanctis;AV;F744
Morro d'Alba;AN;F745
Morro Reatino;RI;F746
Morro d'Oro;TE;F747
Morrone del Sannio;CB;F748
Morrovalle;MC;F749
Morsano al Tagliamento;PN;F750
Morsasco;AL;F751
Mortara;PV;F754
Mortegliano;UD;F756
Morterone;LC;F758
Moruzzo;UD;F760
Moscazzano;CR;F761
Moschiano;AV;F762
Mosciano Sant'Angelo;TE;F764
Moscufo;PE;F765
Moso in Passiria/Moos in Passeier;BZ;F766
Mossa;GO;F767
Motta di Livenza;TV;F770
Motta Baluffi;CR;F771
Motta Camastra;ME;F772
Motta d'Affermo;ME;F773
Motta de' Conti;VC;F774
Mottafollone;CS;F775
Mottalciata;BI;F776
Motta Montecorvino;FG;F777
Motta San Giovanni;RC;F779
Motta Santa Lucia;CZ;F780
Motta Sant'Anastasia;CT;F781
Motta Visconti;MI;F783
Mottola;TA;F784
Mozzagrogna;CH;F785
Mozzanica;BG;F786
Mozzate;CO;F788
Mozzecane;VR;F789
Mozzo;BG;F791
Muccia;MC;F793
Muggia;TS;F795
Muggiò;MB;F797
Mugnano del Cardinale;AV;F798
Mugnano di Napoli;NA;F799
Mulazzano;LO;F801
Mulazzo;MS;F802
Mura;BS;F806
Muravera;SU;F808
Murazzano;CN;F809
Salcedo;VI;F810
Murello;CN;F811
Murialdo;SV;F813
Murisengo;AL;F814
Murlo;SI;F815
Muro Leccese;LE;F816
Muro Lucano;PZ;F817
Muros;SS;F818
Muscoline;BS;F820
Musei;SU;F822
Musile di Piave;VE;F826
Musso;CO;F828
Mussolente;VI;F829
Mussomeli;CL;F830
Pineto;TE;F831
Muzzana del Turgnano;UD;F832
Muzzano;BI;F833
Nago-Torbole;TN;F835
Nalles/Nals;BZ;F836
Nanto;VI;F838
Napoli;NA;F839
Narbolia;OR;F840
Narcao;SU;F841
Nardò;LE;F842
Nardodipace;VV;F843
Narni;TR;F844
Naro;AG;F845
Narzole;CN;F846
Nasino;SV;F847
Naso;ME;F848
Naturno/Naturns;BZ;F849
Nave;BS;F851
Navelli;AQ;F852
Naz-Sciaves/Natz-Schabs;BZ;F856
Nazzano;RM;F857
Ne;GE;F858
Nebbiuno;NO;F859
Negrar di Valpolicella;VR;F861
Neirone;GE;F862
Neive;CN;F863
Nembro;BG;F864
Nemi;RM;F865
Nemoli;PZ;F866
Neoneli;OR;F867
Nepi;VT;F868
Nereto;TE;F870
Nerola;RM;F871
Nervesa della Battaglia;TV;F872
Nerviano;MI;F874
Nespolo;RI;F876
Nesso;CO;F877
Netro;BI;F878
Nettuno;RM;F880
Neviano;LE;F881
Neviano degli Arduini;PR;F882
Neviglie;CN;F883
Niardo;BS;F884
Nibbiola;NO;F886
Nibionno;LC;F887
Nichelino;TO;F889
Nicolosi;CT;F890
Nicorvo;PV;F891
Nicosia;EN;F892
Nicotera;VV;F893
Niella Belbo;CN;F894
Niella Tanaro;CN;F895
Nimis;UD;F898
Niscemi;CL;F899
Nissoria;EN;F900
Nizza di Sicilia;ME;F901
Nizza Monferrato;AT;F902
Noale;VE;F904
Noasca;TO;F906
Nocara;CS;F907
Nocciano;PE;F908
Nocera Terinese;CZ;F910
Nocera Umbra;PG;F911
Nocera Inferiore;SA;F912
Nocera Superiore;SA;F913
Noceto;PR;F914
Noci;BA;F915
Nociglia;LE;F916
Noepoli;PZ;F917
Nogara;VR;F918
Nogaredo;TN;F920
Nogarole Rocca;VR;F921
Nogarole Vicentino;VI;F922
Noicattaro;BA;F923
Nola;NA;F924
Nole;TO;F925
Noli;SV;F926
Nomaglio;TO;F927
Nomi;TN;F929
Nonantola;MO;F930
None;TO;F931
Nonio;VB;F932
Noragugume;NU;F933
Norbello;OR;F934
Norcia;PG;F935
Norma;LT;F937
Nosate;MI;F939
Ponte Nossa;BG;F941
Notaresco;TE;F942
Noto;SR;F943
Nova Milanese;MB;F944
Novaledo;TN;F947
Novalesa;TO;F948
Nova Levante/Welschnofen;BZ;F949
Nova Ponente/Deutschnofen;BZ;F950
Novara di Sicilia;ME;F951
Novara;NO;F952
Novate Milanese;MI;F955
Novate Mezzola;SO;F956
Nove;VI;F957
Novedrate;CO;F958
Novellara;RE;F960
Novello;CN;F961
Noventa Padovana;PD;F962
Noventa di Piave;VE;F963
Noventa Vicentina;VI;F964
Novi Ligure;AL;F965
Novi di Modena;MO;F966
Novi Velia;SA;F967
Noviglio;MI;F968
Novoli;LE;F970
Nucetto;CN;F972
Nughedu Santa Vittoria;OR;F974
Nughedu San Nicolò;SS;F975
Nule;SS;F976
Nulvi;SS;F977
Numana;AN;F978
Nuoro;NU;F979
Nurachi;OR;F980
Nuragus;SU;F981
Nurallao;SU;F982
Nuraminis;SU;F983
Nureci;OR;F985
Nurri;SU;F986
Nus;AO;F987
Nusco;AV;F988
Nuvolento;BS;F989
Nuvolera;BS;F990
Nuxis;SU;F991
Occhieppo Inferiore;BI;F992
Occhieppo Superiore;BI;F993
Occhiobello;RO;F994
Occimiano;AL;F995
Ocre;AQ;F996
Odalengo Grande;AL;F997
Odalengo Piccolo;AL;F998
Oderzo;TV;F999
